Día,Mes,Clasificacion PM10,Clasificacion PM2.5
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_BUENA
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_MALA
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_BUENA
Wed,Feb,PM10_REGULAR,PM2.5_BUENA
Wed,Feb,PM10_BUENA,PM2.5_BUENA
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_BUENA
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_BUENA
Wed,Feb,PM10_REGULAR,PM2.5_BUENA
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_BUENA,PM2.5_BUENA
Thu,Feb,PM10_BUENA,PM2.5_BUENA
Thu,Feb,PM10_BUENA,PM2.5_BUENA
Thu,Feb,PM10_BUENA,PM2.5_BUENA
Thu,Feb,PM10_BUENA,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_MALA,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_MALA,PM2.5_REGULAR
Thu,Feb,PM10_MALA,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_BUENA,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_BUENA,PM2.5_REGULAR
Fri,Feb,PM10_BUENA,PM2.5_BUENA
Fri,Feb,PM10_BUENA,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_BUENA,PM2.5_BUENA
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_BUENA
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_MALA,PM2.5_MALA
Sun,Feb,PM10_MALA,PM2.5_MALA
Sun,Feb,PM10_MALA,PM2.5_MALA
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_MALA,PM2.5_MALA
Sun,Feb,PM10_MALA,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_MALA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_BUENA
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_BUENA
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_BUENA,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_REGULAR,PM2.5_REGULAR
Thu,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_REGULAR,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_MALA
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Fri,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_REGULAR,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_REGULAR
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_MALA,PM2.5_MALA
Sat,Feb,PM10_BUENA,PM2.5_REGULAR
Sat,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_BUENA
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_BUENA,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Sun,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_BUENA
Mon,Feb,PM10_BUENA,PM2.5_BUENA
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_MALA,PM2.5_MALA
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_BUENA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_MALA,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_BUENA
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Mon,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_BUENA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_REGULAR,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Tue,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_BUENA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_MALA
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_REGULAR,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Wed,Feb,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_REGULAR,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Thu,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_BUENA,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_MALA
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_MALA,PM2.5_REGULAR
Fri,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_MALA,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_MALA,PM2.5_REGULAR
Sat,Mar,PM10_MALA,PM2.5_MALA
Sat,Mar,PM10_MALA,PM2.5_MALA
Sat,Mar,PM10_MALA,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_REGULAR,PM2.5_REGULAR
Sat,Mar,PM10_BUENA,PM2.5_BUENA
Sat,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_BUENA
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_BUENA
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_BUENA,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
Sun,Mar,PM10_REGULAR,PM2.5_REGULAR
